bin,bin_order,bin_label_en,bin_label_es,side,horizon,spec,group_order,group_label_en,group_label_es,estimate,se,p,pct,ci_low,ci_high,stars
25_30,5,25–30 °C,25–30 °C,hot,26,20_40,3,20–40,20–40,0.0689285,0.00889031,8.96e-15,6.89285,5.15035,8.63535,***
25_30,5,25–30 °C,25–30 °C,hot,26,40_60,4,40–60,40–60,0.0421904,0.0116214,2.83e-4,4.21904,1.94125,6.49684,***
25_30,5,25–30 °C,25–30 °C,hot,26,60_80,5,60–80,60–80,0.00474234,0.0118723,0.69,0.474234,-1.85273,2.8012,
25_30,5,25–30 °C,25–30 °C,hot,26,80_130,6,80+,80+,0.0186576,0.0198722,0.348,1.86576,-2.02919,5.7607,
25_30,5,25–30 °C,25–30 °C,hot,27,0_12,1,0–12,0–12,-0.0190884,0.00962429,0.0473,-1.90884,-3.7952,-0.0224843,**
25_30,5,25–30 °C,25–30 °C,hot,27,12_20,2,12–20,12–20,0.0694801,0.00936054,1.15e-13,6.94801,5.11335,8.78268,***
25_30,5,25–30 °C,25–30 °C,hot,27,20_40,3,20–40,20–40,0.0658584,0.00914713,6.03e-13,6.58584,4.79301,8.37868,***
25_30,5,25–30 °C,25–30 °C,hot,27,40_60,4,40–60,40–60,0.0379267,0.0114133,8.9e-4,3.79267,1.55567,6.02968,***
25_30,5,25–30 °C,25–30 °C,hot,27,60_80,5,60–80,60–80,0.00333882,0.01223,0.785,0.333882,-2.06321,2.73097,
25_30,5,25–30 °C,25–30 °C,hot,27,80_130,6,80+,80+,0.0200457,0.0203043,0.324,2.00457,-1.97508,5.98422,
25_30,5,25–30 °C,25–30 °C,hot,28,0_12,1,0–12,0–12,-0.0157352,0.0101066,0.119,-1.57352,-3.55441,0.40737,
25_30,5,25–30 °C,25–30 °C,hot,28,12_20,2,12–20,12–20,0.0761499,0.00968833,3.84e-15,7.61499,5.71608,9.5139,***
25_30,5,25–30 °C,25–30 °C,hot,28,20_40,3,20–40,20–40,0.0712101,0.00949092,6.24e-14,7.12101,5.26079,8.98123,***
25_30,5,25–30 °C,25–30 °C,hot,28,40_60,4,40–60,40–60,0.0452559,0.0113348,6.53e-5,4.52559,2.30397,6.74721,***
25_30,5,25–30 °C,25–30 °C,hot,28,60_80,5,60–80,60–80,0.00932932,0.012319,0.449,0.932932,-1.48159,3.34745,
25_30,5,25–30 °C,25–30 °C,hot,28,80_130,6,80+,80+,0.0162065,0.0203952,0.427,1.62065,-2.3768,5.61811,
25_30,5,25–30 °C,25–30 °C,hot,29,0_12,1,0–12,0–12,-0.016171,0.0101343,0.111,-1.6171,-3.60342,0.36922,
25_30,5,25–30 °C,25–30 °C,hot,29,12_20,2,12–20,12–20,0.0762831,0.00967883,3.24e-15,7.62831,5.73126,9.52536,***
25_30,5,25–30 °C,25–30 °C,hot,29,20_40,3,20–40,20–40,0.0700582,0.00934751,6.64e-14,7.00582,5.1737,8.83793,***
25_30,5,25–30 °C,25–30 °C,hot,29,40_60,4,40–60,40–60,0.0479441,0.0120696,7.12e-5,4.79441,2.42876,7.16006,***
25_30,5,25–30 °C,25–30 °C,hot,29,60_80,5,60–80,60–80,0.00760614,0.0129047,0.556,0.760614,-1.7687,3.28993,
25_30,5,25–30 °C,25–30 °C,hot,29,80_130,6,80+,80+,0.015373,0.0206777,0.457,1.5373000000000001,-2.51554,5.59014,
25_30,5,25–30 °C,25–30 °C,hot,30,0_12,1,0–12,0–12,-0.0118127,0.0103099,0.252,-1.18127,-3.20201,0.839471,
25_30,5,25–30 °C,25–30 °C,hot,30,12_20,2,12–20,12–20,0.0792154,0.00987552,1.05e-15,7.92154,5.98594,9.85715,***
25_30,5,25–30 °C,25–30 °C,hot,30,20_40,3,20–40,20–40,0.0744773,0.00980051,2.98e-14,7.44773,5.52683,9.36863,***
25_30,5,25–30 °C,25–30 °C,hot,30,40_60,4,40–60,40–60,0.0515474,0.0125924,4.25e-5,5.15474,2.68663,7.62284,***
25_30,5,25–30 °C,25–30 °C,hot,30,60_80,5,60–80,60–80,0.0134607,0.0136129,0.323,1.34607,-1.32206,4.01419,
25_30,5,25–30 °C,25–30 °C,hot,30,80_130,6,80+,80+,0.0228702,0.0218037,0.294,2.28702,-1.98651,6.56055,
30_45,6,>30 °C,>30 °C,hot,0,0_12,1,0–12,0–12,0.0480012,0.00642925,8.26e-14,4.80012,3.53999,6.06026,***
30_45,6,>30 °C,>30 °C,hot,0,12_20,2,12–20,12–20,0.0498724,0.00539119,2.23e-20,4.98724,3.93056,6.04391,***
30_45,6,>30 °C,>30 °C,hot,0,20_40,3,20–40,20–40,0.0419326,0.00417826,1.06e-23,4.19326,3.37432,5.0122,***
30_45,6,>30 °C,>30 °C,hot,0,40_60,4,40–60,40–60,0.0250337,0.00435817,9.24e-9,2.50337,1.64917,3.35757,***
30_45,6,>30 °C,>30 °C,hot,0,60_80,5,60–80,60–80,-0.00326932,0.00528958,0.537,-0.326932,-1.36369,0.709827,
30_45,6,>30 °C,>30 °C,hot,0,80_130,6,80+,80+,-0.0201615,0.0117689,0.0867,-2.01615,-4.32286,0.290565,*
30_45,6,>30 °C,>30 °C,hot,1,0_12,1,0–12,0–12,0.0353763,0.00723587,1.01e-6,3.53763,2.1194,4.95586,***
30_45,6,>30 °C,>30 °C,hot,1,12_20,2,12–20,12–20,0.0534529,0.00555727,6.680000000000001e-22,5.34529,4.25607,6.43452,***
30_45,6,>30 °C,>30 °C,hot,1,20_40,3,20–40,20–40,0.0494641,0.0047361,1.56e-25,4.94641,4.01813,5.87468,***
30_45,6,>30 °C,>30 °C,hot,1,40_60,4,40–60,40–60,0.0183214,0.00465254,8.22e-5,1.83214,0.920244,2.74404,***
30_45,6,>30 °C,>30 °C,hot,1,60_80,5,60–80,60–80,-0.0258382,0.00611146,2.36e-5,-2.58382,-3.78166,-1.38597,***
30_45,6,>30 °C,>30 °C,hot,1,80_130,6,80+,80+,-0.0196673,0.0122993,0.11,-1.96673,-4.37739,0.443925,
30_45,6,>30 °C,>30 °C,hot,2,0_12,1,0–12,0–12,0.0292034,0.00681128,1.81e-5,2.92034,1.58533,4.25535,***
30_45,6,>30 °C,>30 °C,hot,2,12_20,2,12–20,12–20,0.0587955,0.00760306,1.05e-14,5.87955,4.38935,7.36975,***
30_45,6,>30 °C,>30 °C,hot,2,20_40,3,20–40,20–40,0.0550145,0.00579625,2.2800000000000002e-21,5.50145,4.36538,6.63751,***
30_45,6,>30 °C,>30 °C,hot,2,40_60,4,40–60,40–60,0.0295392,0.00651745,5.83e-6,2.95392,1.6765,4.23135,***
30_45,6,>30 °C,>30 °C,hot,2,60_80,5,60–80,60–80,-0.0289169,0.00752444,1.22e-4,-2.89169,-4.36648,-1.4169,***
30_45,6,>30 °C,>30 °C,hot,2,80_130,6,80+,80+,-0.0303966,0.0141183,0.0313,-3.03966,-5.80685,-0.272476,**
30_45,6,>30 °C,>30 °C,hot,3,0_12,1,0–12,0–12,0.022152,0.00761665,0.00363,2.2152,0.72234,3.70807,***
30_45,6,>30 °C,>30 °C,hot,3,12_20,2,12–20,12–20,0.0647791,0.0081924,2.63e-15,6.47791,4.8722,8.08362,***
30_45,6,>30 °C,>30 °C,hot,3,20_40,3,20–40,20–40,0.0654952,0.00698599,6.9e-21,6.54952,5.18027,7.91878,***
30_45,6,>30 °C,>30 °C,hot,3,40_60,4,40–60,40–60,0.0344879,0.00704308,9.75e-7,3.44879,2.06835,4.82924,***
30_45,6,>30 °C,>30 °C,hot,3,60_80,5,60–80,60–80,-0.0254218,0.00849585,0.00277,-2.54218,-4.20736,-0.876991,***
30_45,6,>30 °C,>30 °C,hot,3,80_130,6,80+,80+,-0.0117653,0.0152161,0.439,-1.17653,-4.1589,1.80583,
30_45,6,>30 °C,>30 °C,hot,4,0_12,1,0–12,0–12,0.0140596,0.008101,0.0826,1.40596,-0.181835,2.99376,*
30_45,6,>30 °C,>30 °C,hot,4,12_20,2,12–20,12–20,0.0666094,0.00712727,9.13e-21,6.66094,5.26399,8.05788,***
30_45,6,>30 °C,>30 °C,hot,4,20_40,3,20–40,20–40,0.0674179,0.00771587,2.38e-18,6.74179,5.22948,8.2541,***
30_45,6,>30 °C,>30 °C,hot,4,40_60,4,40–60,40–60,0.0505933,0.00852105,2.89e-9,5.05933,3.3892,6.72946,***
30_45,6,>30 °C,>30 °C,hot,4,60_80,5,60–80,60–80,-0.017366,0.0096121,0.0708,-1.7366,-3.62057,0.147374,*
30_45,6,>30 °C,>30 °C,hot,4,80_130,6,80+,80+,-0.0202121,0.0170175,0.235,-2.02121,-5.35663,1.31422,
30_45,6,>30 °C,>30 °C,hot,5,0_12,1,0–12,0–12,0.0104217,0.00865987,0.229,1.04217,-0.655168,2.7395,
30_45,6,>30 °C,>30 °C,hot,5,12_20,2,12–20,12–20,0.0749093,0.00971428,1.25e-14,7.49093,5.58693,9.39493,***
30_45,6,>30 °C,>30 °C,hot,5,20_40,3,20–40,20–40,0.0750519,0.00767558,1.4e-22,7.50519,6.00078,9.00961,***
30_45,6,>30 °C,>30 °C,hot,5,40_60,4,40–60,40–60,0.0449453,0.00764901,4.2e-9,4.49453,2.99532,5.99374,***
30_45,6,>30 °C,>30 °C,hot,5,60_80,5,60–80,60–80,-0.0188727,0.00950251,0.047,-1.88727,-3.74976,-0.0247734,**
30_45,6,>30 °C,>30 °C,hot,5,80_130,6,80+,80+,-0.0124675,0.0145609,0.392,-1.24675,-4.10069,1.6072,
30_45,6,>30 °C,>30 °C,hot,6,0_12,1,0–12,0–12,0.0012472,0.00900968,0.89,0.12472,-1.64118,1.89062,
30_45,6,>30 °C,>30 °C,hot,6,12_20,2,12–20,12–20,0.0722655,0.00920667,4.19e-15,7.22655,5.42204,9.03106,***
30_45,6,>30 °C,>30 °C,hot,6,20_40,3,20–40,20–40,0.0736038,0.00820583,2.97e-19,7.36038,5.75203,8.96872,***
30_45,6,>30 °C,>30 °C,hot,6,40_60,4,40–60,40–60,0.0491717,0.00955002,2.62e-7,4.91717,3.04537,6.78897,***
30_45,6,>30 °C,>30 °C,hot,6,60_80,5,60–80,60–80,-0.0169392,0.0100687,0.0925,-1.69392,-3.66738,0.279538,*
30_45,6,>30 °C,>30 °C,hot,6,80_130,6,80+,80+,6.7566e-4,0.0184073,0.971,0.067566,-3.54027,3.6754,
30_45,6,>30 °C,>30 °C,hot,7,0_12,1,0–12,0–12,-0.0095341,0.0102827,0.354,-0.95341,-2.96881,1.06199,
30_45,6,>30 °C,>30 °C,hot,7,12_20,2,12–20,12–20,0.06617,0.0117794,1.94e-8,6.617,4.30823,8.92577,***
30_45,6,>30 °C,>30 °C,hot,7,20_40,3,20–40,20–40,0.0757949,0.00856563,8.85e-19,7.57949,5.90062,9.25835,***
30_45,6,>30 °C,>30 °C,hot,7,40_60,4,40–60,40–60,0.0471624,0.00916963,2.7e-7,4.71624,2.919,6.51349,***
30_45,6,>30 °C,>30 °C,hot,7,60_80,5,60–80,60–80,-0.0138924,0.0116991,0.235,-1.38924,-3.68225,0.903779,
30_45,6,>30 °C,>30 °C,hot,7,80_130,6,80+,80+,0.0113955,0.0192995,0.555,1.13955,-2.64315,4.92225,
30_45,6,>30 °C,>30 °C,hot,8,0_12,1,0–12,0–12,-0.0206086,0.0110504,0.0622,-2.06086,-4.22674,0.105017,*
30_45,6,>30 °C,>30 °C,hot,8,12_20,2,12–20,12–20,0.0648712,0.0106832,1.26e-9,6.48712,4.39321,8.58103,***
30_45,6,>30 °C,>30 °C,hot,8,20_40,3,20–40,20–40,0.0724151,0.00802127,1.75e-19,7.24151,5.66934,8.81367,***
30_45,6,>30 °C,>30 °C,hot,8,40_60,4,40–60,40–60,0.0452498,0.00925947,1.02e-6,4.52498,2.71013,6.33984,***
30_45,6,>30 °C,>30 °C,hot,8,60_80,5,60–80,60–80,-0.0145107,0.0119957,0.226,-1.45107,-3.80223,0.900098,
30_45,6,>30 °C,>30 °C,hot,8,80_130,6,80+,80+,0.0051947,0.0189917,0.784,0.51947,-3.2029,4.24184,
30_45,6,>30 °C,>30 °C,hot,9,0_12,1,0–12,0–12,-0.0329075,0.0120036,0.00612,-3.29075,-5.64345,-0.938057,***
30_45,6,>30 °C,>30 °C,hot,9,12_20,2,12–20,12–20,0.0595825,0.0108647,4.16e-8,5.95825,3.82878,8.08772,***
30_45,6,>30 °C,>30 °C,hot,9,20_40,3,20–40,20–40,0.0708217,0.00905908,5.38e-15,7.08217,5.30659,8.85775,***
30_45,6,>30 °C,>30 °C,hot,9,40_60,4,40–60,40–60,0.0480736,0.0107328,7.5e-6,4.80736,2.70372,6.911,***
30_45,6,>30 °C,>30 °C,hot,9,60_80,5,60–80,60–80,3.76078e-4,0.0132428,0.977,0.0376078,-2.55798,2.63319,
30_45,6,>30 °C,>30 °C,hot,9,80_130,6,80+,80+,0.0389331,0.0201084,0.0528,3.89331,-0.0479356,7.83455,*
30_45,6,>30 °C,>30 °C,hot,10,0_12,1,0–12,0–12,-0.047445,0.0125917,1.65e-4,-4.7445,-7.21247,-2.27654,***
30_45,6,>30 °C,>30 °C,hot,10,12_20,2,12–20,12–20,0.0517143,0.0100931,3e-7,5.17143,3.19319,7.14967,***
30_45,6,>30 °C,>30 °C,hot,10,20_40,3,20–40,20–40,0.0627726,0.00990854,2.37e-10,6.27726,4.33519,8.21933,***
30_45,6,>30 °C,>30 °C,hot,10,40_60,4,40–60,40–60,0.0399844,0.0105867,1.59e-4,3.99844,1.92345,6.07343,***
30_45,6,>30 °C,>30 °C,hot,10,60_80,5,60–80,60–80,-0.0105205,0.0137796,0.445,-1.05205,-3.75284,1.64874,
30_45,6,>30 °C,>30 °C,hot,10,80_130,6,80+,80+,0.0540157,0.0207905,0.00937,5.40157,1.32665,9.4765,***
30_45,6,>30 °C,>30 °C,hot,11,0_12,1,0–12,0–12,-0.0531072,0.0125846,2.44e-5,-5.31072,-7.7773,-2.84415,***
30_45,6,>30 °C,>30 °C,hot,11,12_20,2,12–20,12–20,0.0445784,0.0108817,4.19e-5,4.45784,2.32504,6.59065,***
30_45,6,>30 °C,>30 °C,hot,11,20_40,3,20–40,20–40,0.052061,0.00959111,5.7e-8,5.2061,3.32625,7.08596,***
30_45,6,>30 °C,>30 °C,hot,11,40_60,4,40–60,40–60,0.0372743,0.0103011,2.96e-4,3.72743,1.70841,5.74645,***
30_45,6,>30 °C,>30 °C,hot,11,60_80,5,60–80,60–80,-0.0086183,0.013339,0.518,-0.86183,-3.47626,1.7526,
30_45,6,>30 °C,>30 °C,hot,11,80_130,6,80+,80+,0.0414491,0.0228571,0.0698,4.14491,-0.335078,8.62489,*
30_45,6,>30 °C,>30 °C,hot,12,0_12,1,0–12,0–12,-0.0599766,0.0135952,1.03e-5,-5.99766,-8.66233,-3.333,***
30_45,6,>30 °C,>30 °C,hot,12,12_20,2,12–20,12–20,0.0438044,0.0113982,1.21e-4,4.38044,2.14639,6.61449,***
30_45,6,>30 °C,>30 °C,hot,12,20_40,3,20–40,20–40,0.0512087,0.0089696,1.14e-8,5.12087,3.36283,6.87891,***
30_45,6,>30 °C,>30 °C,hot,12,40_60,4,40–60,40–60,0.0398366,0.0103162,1.13e-4,3.98366,1.96168,6.00563,***
30_45,6,>30 °C,>30 °C,hot,12,60_80,5,60–80,60–80,-3.34294e-4,0.0136648,0.98,-0.0334294,-2.71174,2.64488,
30_45,6,>30 °C,>30 °C,hot,12,80_130,6,80+,80+,0.0607871,0.0220696,0.00588,6.07871,1.75308,10.4043,***
30_45,6,>30 °C,>30 °C,hot,13,0_12,1,0–12,0–12,-0.059406,0.0129534,4.52e-6,-5.9406,-8.47947,-3.40173,***
30_45,6,>30 °C,>30 °C,hot,13,12_20,2,12–20,12–20,0.0460966,0.0109357,2.5e-5,4.60966,2.46626,6.75305,***
30_45,6,>30 °C,>30 °C,hot,13,20_40,3,20–40,20–40,0.0570756,0.00900053,2.28e-10,5.70756,3.94345,7.47166,***
30_45,6,>30 °C,>30 °C,hot,13,40_60,4,40–60,40–60,0.0438333,0.0102726,1.98e-5,4.38333,2.36989,6.39676,***
30_45,6,>30 °C,>30 °C,hot,13,60_80,5,60–80,60–80,0.00767152,0.0129124,0.552,0.767152,-1.76369,3.29799,
30_45,6,>30 °C,>30 °C,hot,13,80_130,6,80+,80+,0.0504101,0.020665,0.0147,5.04101,0.990678,9.09135,**
30_45,6,>30 °C,>30 °C,hot,14,0_12,1,0–12,0–12,-0.0654147,0.0138339,2.26e-6,-6.54147,-9.2529,-3.83003,***
30_45,6,>30 °C,>30 °C,hot,14,12_20,2,12–20,12–20,0.0441915,0.0115588,1.32e-4,4.41915,2.15362,6.68468,***
30_45,6,>30 °C,>30 °C,hot,14,20_40,3,20–40,20–40,0.0635415,0.00995146,1.71e-10,6.35415,4.40366,8.30464,***
30_45,6,>30 °C,>30 °C,hot,14,40_60,4,40–60,40–60,0.0491456,0.0114805,1.86e-5,4.91456,2.66437,7.16474,***
30_45,6,>30 °C,>30 °C,hot,14,60_80,5,60–80,60–80,1.91172e-4,0.0145178,0.989,0.0191172,-2.82638,2.86461,
30_45,6,>30 °C,>30 °C,hot,14,80_130,6,80+,80+,0.0582644,0.0242694,0.0164,5.82644,1.06964,10.5832,**
30_45,6,>30 °C,>30 °C,hot,15,0_12,1,0–12,0–12,-0.0677814,0.0150527,6.7e-6,-6.77814,-9.72847,-3.82781,***
30_45,6,>30 °C,>30 °C,hot,15,12_20,2,12–20,12–20,0.0526867,0.0112209,2.66e-6,5.26867,3.06938,7.46797,***
30_45,6,>30 °C,>30 °C,hot,15,20_40,3,20–40,20–40,0.0661682,0.0104348,2.28e-10,6.61682,4.57161,8.66203,***
30_45,6,>30 °C,>30 °C,hot,15,40_60,4,40–60,40–60,0.0516867,0.0119875,1.62e-5,5.16867,2.81911,7.51823,***
30_45,6,>30 °C,>30 °C,hot,15,60_80,5,60–80,60–80,0.00201616,0.0152202,0.895,0.201616,-2.78155,3.18478,
30_45,6,>30 °C,>30 °C,hot,15,80_130,6,80+,80+,0.0609766,0.0243487,0.0123,6.09766,1.32532,10.87,**
30_45,6,>30 °C,>30 °C,hot,16,0_12,1,0–12,0–12,-0.0731981,0.0152322,1.54e-6,-7.31981,-10.3053,-4.3343,***
30_45,6,>30 °C,>30 °C,hot,16,12_20,2,12–20,12–20,0.0424655,0.0128882,9.84e-4,4.24655,1.72047,6.77263,***
30_45,6,>30 °C,>30 °C,hot,16,20_40,3,20–40,20–40,0.0641547,0.0110909,7.28e-9,6.41547,4.24165,8.5893,***
30_45,6,>30 °C,>30 °C,hot,16,40_60,4,40–60,40–60,0.0503516,0.0135446,2.01e-4,5.03516,2.38043,7.6899,***
30_45,6,>30 °C,>30 °C,hot,16,60_80,5,60–80,60–80,0.00664194,0.0156744,0.672,0.664194,-2.40798,3.73637,
30_45,6,>30 °C,>30 °C,hot,16,80_130,6,80+,80+,0.0681407,0.0274961,0.0132,6.81407,1.42483,12.2033,**
30_45,6,>30 °C,>30 °C,hot,17,0_12,1,0–12,0–12,-0.0821914,0.01479,2.74e-8,-8.21914,-11.118,-5.32029,***
30_45,6,>30 °C,>30 °C,hot,17,12_20,2,12–20,12–20,0.0452015,0.0121936,2.1e-4,4.52015,2.1302,6.9101,***
30_45,6,>30 °C,>30 °C,hot,17,20_40,3,20–40,20–40,0.061413,0.0105741,6.33e-9,6.1413,4.06877,8.21383,***
30_45,6,>30 °C,>30 °C,hot,17,40_60,4,40–60,40–60,0.0576003,0.0116316,7.34e-7,5.76003,3.4802399999999998,8.03981,***
30_45,6,>30 °C,>30 °C,hot,17,60_80,5,60–80,60–80,0.0101425,0.014477,0.484,1.01425,-1.82324,3.85174,
30_45,6,>30 °C,>30 °C,hot,17,80_130,6,80+,80+,0.0520746,0.0253826,0.0402,5.20746,0.232466,10.1825,**
30_45,6,>30 °C,>30 °C,hot,18,0_12,1,0–12,0–12,-0.0905454,0.0152731,3.06e-9,-9.05454,-12.0481,-6.061,***
30_45,6,>30 °C,>30 °C,hot,18,12_20,2,12–20,12–20,0.0357411,0.0126942,0.00487,3.57411,1.08605,6.06217,***
30_45,6,>30 °C,>30 °C,hot,18,20_40,3,20–40,20–40,0.0638098,0.0107762,3.19e-9,6.38098,4.26884,8.49312,***
30_45,6,>30 °C,>30 °C,hot,18,40_60,4,40–60,40–60,0.0612952,0.0123978,7.65e-7,6.12952,3.69955,8.55948,***
30_45,6,>30 °C,>30 °C,hot,18,60_80,5,60–80,60–80,0.0129432,0.013856,0.35,1.29432,-1.42146,4.0101,
30_45,6,>30 °C,>30 °C,hot,18,80_130,6,80+,80+,0.0651054,0.0278666,0.0195,6.51054,1.04868,11.9724,**
30_45,6,>30 °C,>30 °C,hot,19,0_12,1,0–12,0–12,-0.0980408,0.0154472,2.2e-10,-9.80408,-12.8317,-6.77642,***
30_45,6,>30 °C,>30 °C,hot,19,12_20,2,12–20,12–20,0.0369083,0.0129086,0.00425,3.69083,1.16075,6.2209,***
30_45,6,>30 °C,>30 °C,hot,19,20_40,3,20–40,20–40,0.0698345,0.0114635,1.12e-9,6.98345,4.7366,9.2303,***
30_45,6,>30 °C,>30 °C,hot,19,40_60,4,40–60,40–60,0.0559437,0.0136376,4.09e-5,5.59437,2.9214,8.26735,***
30_45,6,>30 °C,>30 °C,hot,19,60_80,5,60–80,60–80,0.0134534,0.0149489,0.368,1.34534,-1.58465,4.27533,
30_45,6,>30 °C,>30 °C,hot,19,80_130,6,80+,80+,0.0698986,0.027893,0.0122,6.98986,1.52283,12.4569,**
30_45,6,>30 °C,>30 °C,hot,20,0_12,1,0–12,0–12,-0.105681,0.0145031,3.18e-13,-10.5681,-13.4107,-7.72545,***
30_45,6,>30 °C,>30 °C,hot,20,12_20,2,12–20,12–20,0.0394496,0.0130541,0.00251,3.94496,1.38636,6.50357,***
30_45,6,>30 °C,>30 °C,hot,20,20_40,3,20–40,20–40,0.0671096,0.010739,4.13e-10,6.71096,4.60612,8.81579,***
30_45,6,>30 °C,>30 °C,hot,20,40_60,4,40–60,40–60,0.0602677,0.0129564,3.29e-6,6.02677,3.48732,8.56622,***
30_45,6,>30 °C,>30 °C,hot,20,60_80,5,60–80,60–80,0.00639628,0.0154738,0.679,0.639628,-2.39324,3.6725,
30_45,6,>30 °C,>30 °C,hot,20,80_130,6,80+,80+,0.0749672,0.0272666,0.00597,7.49672,2.15246,12.841,***
30_45,6,>30 °C,>30 °C,hot,21,0_12,1,0–12,0–12,-0.103517,0.015012,5.36e-12,-10.3517,-13.294,-7.40933,***
30_45,6,>30 °C,>30 °C,hot,21,12_20,2,12–20,12–20,0.0445363,0.013664,0.00112,4.45363,1.77548,7.13178,***
30_45,6,>30 °C,>30 °C,hot,21,20_40,3,20–40,20–40,0.0751912,0.0112466,2.3e-11,7.51912,5.31479,9.72346,***
30_45,6,>30 °C,>30 °C,hot,21,40_60,4,40–60,40–60,0.057793,0.013261,1.31e-5,5.7793,3.18014,8.37846,***
30_45,6,>30 °C,>30 °C,hot,21,60_80,5,60–80,60–80,0.00733085,0.0161471,0.65,0.733085,-2.43175,3.89792,
30_45,6,>30 °C,>30 °C,hot,21,80_130,6,80+,80+,0.0670367,0.029563,0.0234,6.70367,0.909328,12.498,**
30_45,6,>30 °C,>30 °C,hot,22,0_12,1,0–12,0–12,-0.111691,0.0162711,6.68e-12,-11.1691,-14.3583,-7.97999,***
30_45,6,>30 °C,>30 °C,hot,22,12_20,2,12–20,12–20,0.0446873,0.0139464,0.00135,4.46873,1.73523,7.20222,***
30_45,6,>30 °C,>30 °C,hot,22,20_40,3,20–40,20–40,0.0728002,0.0112456,9.57e-11,7.28002,5.07588,9.48417,***
30_45,6,>30 °C,>30 °C,hot,22,40_60,4,40–60,40–60,0.0586801,0.0129545,5.91e-6,5.86801,3.32892,8.4071,***
30_45,6,>30 °C,>30 °C,hot,22,60_80,5,60–80,60–80,0.0106034,0.0160515,0.509,1.06034,-2.08575,4.20643,
30_45,6,>30 °C,>30 °C,hot,22,80_130,6,80+,80+,0.0653653,0.0298278,0.0284,6.53653,0.690282,12.3828,**
30_45,6,>30 °C,>30 °C,hot,23,0_12,1,0–12,0–12,-0.109611,0.0167343,5.75e-11,-10.9611,-14.241,-7.68118,***
30_45,6,>30 °C,>30 °C,hot,23,12_20,2,12–20,12–20,0.0475337,0.0148535,0.00137,4.75337,1.84208,7.66466,***
30_45,6,>30 °C,>30 °C,hot,23,20_40,3,20–40,20–40,0.0768131,0.0123637,5.21e-10,7.68131,5.25802,10.1046,***
30_45,6,>30 °C,>30 °C,hot,23,40_60,4,40–60,40–60,0.064233,0.0135246,2.04e-6,6.4233,3.77248,9.07411,***
30_45,6,>30 °C,>30 °C,hot,23,60_80,5,60–80,60–80,0.019367,0.0181983,0.287,1.9367,-1.63017,5.50357,
30_45,6,>30 °C,>30 °C,hot,23,80_130,6,80+,80+,0.0716527,0.0297284,0.0159,7.16527,1.3385,12.992,**
30_45,6,>30 °C,>30 °C,hot,24,0_12,1,0–12,0–12,-0.116316,0.0156163,9.45e-14,-11.6316,-14.6924,-8.57077,***
30_45,6,>30 °C,>30 °C,hot,24,12_20,2,12–20,12–20,0.0595035,0.0148966,6.49e-5,5.95035,3.03061,8.87008,***
30_45,6,>30 °C,>30 °C,hot,24,20_40,3,20–40,20–40,0.0828483,0.0116221,1.01e-12,8.28483,6.00689,10.5628,***
30_45,6,>30 °C,>30 °C,hot,24,40_60,4,40–60,40–60,0.0586391,0.0127592,4.31e-6,5.86391,3.36311,8.36471,***
30_45,6,>30 °C,>30 °C,hot,24,60_80,5,60–80,60–80,0.017961,0.0181818,0.323,1.7961,-1.76752,5.35973,
30_45,6,>30 °C,>30 °C,hot,24,80_130,6,80+,80+,0.0623688,0.0319872,0.0512,6.23688,-0.0326112,12.5064,*
30_45,6,>30 °C,>30 °C,hot,25,0_12,1,0–12,0–12,-0.108731,0.0160706,1.33e-11,-10.8731,-14.023,-7.72329,***
30_45,6,>30 °C,>30 °C,hot,25,12_20,2,12–20,12–20,0.0598502,0.0147969,5.24e-5,5.98502,3.08482,8.88522,***
30_45,6,>30 °C,>30 °C,hot,25,20_40,3,20–40,20–40,0.0847748,0.0117519,5.44e-13,8.47748,6.17411,10.7808,***
30_45,6,>30 °C,>30 °C,hot,25,40_60,4,40–60,40–60,0.0640081,0.0140399,5.14e-6,6.40081,3.64899,9.15263,***
30_45,6,>30 °C,>30 °C,hot,25,60_80,5,60–80,60–80,0.0192523,0.01844,0.296,1.92523,-1.689,5.53946,
30_45,6,>30 °C,>30 °C,hot,25,80_130,6,80+,80+,0.0748121,0.0330473,0.0236,7.48121,1.00393,13.9585,**
30_45,6,>30 °C,>30 °C,hot,26,0_12,1,0–12,0–12,-0.112597,0.0163082,5.04e-12,-11.2597,-14.4561,-8.06329,***
30_45,6,>30 °C,>30 °C,hot,26,12_20,2,12–20,12–20,0.0627926,0.0151798,3.53e-5,6.27926,3.30401,9.25451,***
30_45,6,>30 °C,>30 °C,hot,26,20_40,3,20–40,20–40,0.0790896,0.0118075,2.11e-11,7.90896,5.59469,10.2232,***
30_45,6,>30 °C,>30 °C,hot,26,40_60,4,40–60,40–60,0.0585492,0.0126354,3.59e-6,5.85492,3.37838,8.33146,***
30_45,6,>30 °C,>30 °C,hot,26,60_80,5,60–80,60–80,0.01643,0.01898,0.387,1.643,-2.07708,5.36309,
30_45,6,>30 °C,>30 °C,hot,26,80_130,6,80+,80+,0.0632712,0.0328299,0.053900000000000003,6.32712,-0.107549,12.7618,*
30_45,6,>30 °C,>30 °C,hot,27,0_12,1,0–12,0–12,-0.117012,0.0182795,1.54e-10,-11.7012,-15.284,-8.11845,***
